#
#   VizieR Astronomical Server vizier.u-strasbg.fr
#    Date: 2020-03-12T09:08:07 [V1.99+ (14-Oct-2013)]
#   In case of problem, please report to:	cds-question@unistra.fr
#
#
#Coosys	J2000:	eq_FK5 J2000
#INFO	votable-version=1.99+ (14-Oct-2013)	
#INFO	-ref=VIZ5e694b4935b2	
#INFO	-out.max=unlimited	
#INFO	queryParameters=30	
#-oc.form=dec
#-out.max=unlimited
#-nav=cat:J/A+A/633/A53&tab:{J/A+A/633/A53/tceclass}&key:source=J/A+A/633/A53&HTTPPRM:&
#-c.eq=J2000
#-c.r=  2
#-c.u=arcmin
#-c.geom=r
#-source=J/A+A/633/A53/tceclass
#-order=I
#-out=recno
#-out=Name
#-out=Pplavall
#-out=Tdepth
#-out=Tdur
#-out=Tepoch
#-out=Tperiod
#-out=Sector
#-out=TIC
#-out=[M/H]
#-out=Teff
#-out=Tmag
#-out=Dist
#-out=logg
#-out=Mass
#-out=pmDE
#-out=pmRA*
#-out=RAJ2000
#-out=DEJ2000
#-out=rad
#-out=rho
#

#RESOURCE=yCat_36330053
#Name: J/A+A/633/A53
#Title: TESS planet candidates classification (Osborn+, 2020)
#Table	J_A_A_633_A53_tceclass:
#Name: J/A+A/633/A53/tceclass
#Title: Class probability estimates for each Threshold Crossing Event (TCE) (Tables A1 and A2)
#Column	recno	(I8)	Record number assigned by the VizieR team. Should Not be used for identification.	[ucd=meta.record]
#Column	Name	(A18)	Unique Threshold Crossing Event (TCE) identifier, in the form TID_ndet_sector (IDTCE)	[ucd=meta.id;instr.sensitivity]
#Column	Pplavall	(F5.3)	Planet class probability (mean average over all 2-,3- & 4-class models) (pl_av_all)	[ucd=stat.fit.goodness]
#Column	Tdepth	(I6)	TCE Depth (TDEPTH)	[ucd=phot.flux.density;arith.ratio]
#Column	Tdur	(F7.3)	TCE Duration (TDUR)	[ucd=time.duration]
#Column	Tepoch	(F7.3)	Epoch of first transit (BJD-2454833.0) (TEPOCH)	[ucd=time.epoch]
#Column	Tperiod	(F7.3)	TCE Period (TPERIOD)	[ucd=time.period]
#Column	Sector	(I2)	TESS sector (1-4, 99=multi-sector) (sector)	[ucd=meta.code]
#Column	TIC	(I9)	Tess ID (from Tess input catalogue) (TID)	[ucd=meta.id]
#Column	[M/H]	(F7.3)	? Target star Metallicity (MH)	[ucd=meta.id;meta.main]
#Column	Teff	(F8.2)	? Target star effective surface temperature (Teff)	[ucd=meta.id]
#Column	Tmag	(F7.3)	Target star Tess magnitude (Tmag)	[ucd=phot.mag;em.opt]
#Column	Dist	(F13.6)	? Target star distance (d)	[ucd=pos.distance]
#Column	logg	(F9.6)	? Target star log surface gravity (logg)	[ucd=meta.id]
#Column	Mass	(F9.6)	? Target star mass in solar masses (mass)	[ucd=meta.id]
#Column	pmDE	(F11.6)	? Target star proper motion in declination (pmDEC)	[ucd=pos.pm;pos.eq.dec]
#Column	pmRA*	(F11.6)	? Target star proper motion in RA, pmRA*cosDE (pmRA)	[ucd=pos.pm;pos.eq.ra]
#Column	RAJ2000	(F10.6)	Target star right ascension (J2000) (ra)	[ucd=pos.eq.ra;meta.main]
#Column	DEJ2000	(F10.6)	Target star declination (J2000) (dec)	[ucd=pos.eq.dec;meta.main]
#Column	rad	(F9.6)	? Target star radii in solar radius (rad)	[ucd=meta.id]
#Column	rho	(F9.6)	? Target star density scaled to solar density (rho)	[ucd=phys.density]
#recno	Name	Pplavall	Tdepth	Tdur	Tepoch	Tperiod	Sector	TIC	[M/H]	Teff	Tmag	Dist	logg	Mass	pmDE	pmRA*	RAJ2000	DEJ2000	rad	rho
# 	 	 	ppm	h	d	d	 	 	[-]	K	mag	pc	[cm/s2]	Msun	mas/yr	mas/yr	deg	deg	Rsun	Sun
#--------	------------------	-----	------	-------	-------	-------	--	---------	-------	--------	-------	-------------	---------	---------	-----------	-----------	----------	----------	---------	---------
     455	000167692429_01_02	0.042	104570	  9.152	1355.85	 10.260	 2	167692429	 -0.310	 6473.90	 10.465	   323.753000	 4.410310	 1.160622	  17.632800	  -0.137901	102.716026	-63.431094	 1.115410	 0.836356
     456	000349832824_01_01	0.042	 38380	  2.633	1325.41	  1.041	 1	349832824	 -0.672	 6180.43	 10.228	   168.534000	 4.396320	 1.001818	  16.400000	   2.900000	113.647604	-64.944710	 1.058750	 0.844139
     457	000032090583_02_99	0.042	 10590	  9.000	1343.46	 45.190	99	 32090583	       	 3146.00	 13.551	             	         	         	           	           	 58.420270	-68.739532	         	
     458	000013955147_01_04	0.042	  1850	  9.299	1415.39	 13.878	 4	 13955147	       	 5469.00	  8.710	    76.841500	 4.364780	 0.956544	  10.276900	  31.597400	 75.216099	-41.018487	 1.064570	 0.792834
     459	000117874959_00_02	0.042	  5420	  1.669	1362.82	  9.460	 2	117874959	       	 3524.00	 10.184	             	         	         	 -63.770000	 101.910000	  9.899170	-38.282897	         	
     460	000149473467_01_04	0.042	     0	  0.500	1411.23	  1.095	 4	149473467	       	 6331.00	  9.247	             	 3.968620	 1.251060	  -3.090540	 -14.000600	 85.270489	-61.857839	 1.921080	 0.176458
     461	000219176881_00_04	0.042	  7270	  1.052	1411.09	  0.232	 4	219176881	       	 6556.00	 10.734	             	         	         	  15.555400	   7.838410	 91.486767	-53.714419	         	
     462	000279741291_01_99	0.042	 94400	  2.000	1332.09	 63.307	99	279741291	       	29300.00	 13.710	             	 5.402310	 0.470000	           	           	 51.791963	-63.881763	 0.226000	40.716700
     463	000387586260_00_04	0.042	 12470	  1.233	1411.22	  0.440	 4	387586260	       	 6969.00	 10.042	   314.768000	 4.171340	 1.527564	 -11.871700	  -2.914690	 44.412586	  7.178762	 1.680900	 0.321643
     464	000350342912_00_01	0.042	 22580	 16.911	1327.22	 22.393	 1	350342912	       	 3258.00	 13.859	   137.753571	 4.986600	 0.250000	-212.640000	 328.640000	 84.474000	-56.204800	 0.266000	13.283000
     465	000279741291_00_99	0.042	104490	  2.000	1348.55	 45.887	99	279741291	       	29300.00	 13.710	             	 5.402310	 0.470000	           	           	 51.791963	-63.881763	 0.226000	40.716700
     466	000038517744_00_99	0.042	  1800	  2.458	1347.47	 57.185	99	 38517744	  0.043	 5505.33	 10.397	   161.005000	 4.617400	 0.955435	  16.300000	   8.100000	 62.955801	-62.168246	 0.792751	 1.917740
     467	000038679058_00_99	0.042	  1170	 13.057	1327.02	 66.778	99	 38679058	       	 3783.00	 11.990	             	 4.679350	 0.574510	           	           	 65.324573	-61.506390	 0.581437	 2.922730
     468	000281979330_00_03	0.042	  5600	 17.409	1386.11	  8.454	 3	281979330	       	 6214.00	 10.379	   393.980000	 3.803000	 1.196530	  23.103400	  -6.288260	130.332248	-76.024413	 2.273410	 0.101833
     469	000008989778_00_02	0.042	 16280	  1.129	1354.41	  0.306	 2	  8989778	       	 7840.00	 10.959	   656.925000	 4.110890	 1.865951	   0.202383	   5.805180	354.817355	 -9.151468	 1.991690	 0.236176
     470	000044623916_01_01	0.042	 23200	  2.452	1325.67	  0.945	 1	 44623916	       	 6334.00	 10.320	   251.279000	 4.247840	 1.252481	  -5.189120	  10.099500	341.219840	-42.012655	 1.393740	 0.462621
     471	000266769522_00_03	0.042	278060	  0.500	1386.16	  0.268	 3	266769522	       	 6659.00	  6.940	    73.175700	         	         	  35.960000	  98.240000	 29.753015	-22.919765	         	
     472	000237939392_01_04	0.042	  3520	 14.942	1412.19	  9.501	 4	237939392	       	        	  3.455	   162.601624	         	         	 -13.400000	   9.600000	 59.686486	-61.400227	         	
     473	000177309964_02_99	0.042	  6490	  0.904	1325.41	  0.453	99	177309964	       	 3289.00	 13.069	             	         	         	  40.063000	   0.833706	103.452547	-75.703975	         	
     474	000031653503_00_03	0.042	 55150	  9.007	1387.28	  6.682	 3	 31653503	       	 5383.00	 10.819	   196.465000	 4.423520	 0.933725	   2.807220	 -10.825100	 46.350982	-66.684295	 0.983025	 0.982936
     475	000201789285_02_99	0.042	 18950	  0.635	1354.16	  0.303	99	201789285	       	        	 14.057	             	         	         	           	           	 33.888688	-56.454884	         	
     476	000038602307_01_99	0.042	  2330	  5.155	1330.35	 18.159	99	 38602307	       	 5969.00	  7.180	             	 4.310230	 1.095190	           	           	 64.417932	-63.254391	 1.212950	 0.613705
     477	000279254042_00_01	0.042	 59690	  2.823	1325.85	  0.597	 1	279254042	       	 5070.00	 10.542	             	         	         	   7.948010	 -19.660000	331.389208	-43.345491	         	
     478	000220474209_05_99	0.042	  3560	  0.727	1348.72	 24.547	99	220474209	       	 5843.00	 10.280	   189.208000	 4.333250	 1.054176	  58.330000	  23.830000	 75.384904	-59.512800	 1.158900	 0.677286
     479	000167304735_00_99	0.042	   630	 21.109	1331.37	 17.226	99	167304735	       	 2875.00	  3.391	   343.642600	         	         	  14.400000	   1.900000	 97.754613	-66.870617	         	
     480	000259901124_02_01	0.042	 32820	  4.229	1329.39	  4.007	 1	259901124	       	 6406.00	  6.212	    58.072010	         	 1.228890	   3.000000	  64.000000	 41.404138	-71.235954	 2.114220	 0.130036
     481	000294273900_01_04	0.041	  2930	  0.307	1410.98	  0.236	 4	294273900	       	 6770.00	  8.868	   157.449371	 4.116420	 1.450530	 -19.985300	  29.735900	108.710955	-59.267834	 1.744880	 0.273042
     482	000166808151_00_03	0.041	  9030	  1.393	1387.36	  9.210	 3	166808151	       	 3437.00	  9.908	             	         	         	   1.852280	  96.931800	 39.215467	-52.051014	         	
     483	000278683844_01_01	0.041	   820	  3.095	1328.05	 21.378	 1	278683844	       	 5332.00	  9.234	    66.169200	 4.564290	 0.919961	-205.527000	  51.558500	 99.237983	-58.015237	 0.829762	 1.610310
     484	000350336617_00_99	0.041	  1640	  4.031	1349.41	 43.232	99	350336617	       	 5699.00	  9.944	   207.443000	 4.011680	 1.014960	  14.790200	  22.131100	 84.296085	-56.324726	 1.646630	 0.227332
     485	000300039094_02_99	0.041	   360	  0.364	1325.38	  0.221	99	300039094	       	 7154.00	  9.483	   249.143845	 4.206230	 1.595690	   0.489983	  -8.035770	107.713264	-69.077766	 1.650340	 0.355000
     486	000370236000_03_99	0.041	   710	  2.007	1325.49	  0.225	99	370236000	       	 8650.00	  8.215	   114.744278	 4.596010	 2.163750	  24.288500	   8.932260	105.259201	-74.017586	 1.226910	 1.171570
     487	000167692429_01_01	0.041	101580	  9.096	1335.33	 10.258	 1	167692429	 -0.310	 6473.90	 10.465	   323.753000	 4.410310	 1.160622	  17.632800	  -0.137901	102.716026	-63.431094	 1.115410	 0.836356
     488	000231020924_00_99	0.040	 43040	  1.635	1377.04	 23.516	99	231020924	       	        	 14.197	             	         	         	 -26.988200	  97.201100	 27.689300	-57.280225	         	
     489	000260352274_01_99	0.039	   260	  2.069	1325.60	  0.699	99	260352274	       	 7033.00	  9.556	   255.935028	 4.267910	 1.551280	  -4.192980	  -5.609100	 94.842882	-56.569534	 1.515670	 0.445529
     490	000234518883_01_01	0.039	 41080	  1.334	1325.84	  0.642	 1	234518883	 -1.310	 6041.80	 11.179	   409.828000	 0.150000	         	 -18.737000	   7.047290	 14.540406	-63.395661	         	
     491	000214873946_02_01	0.039	 10430	  1.561	1327.74	  5.280	 1	214873946	       	 5375.00	  9.940	   142.841000	 4.425170	 0.931576	 -19.180000	  83.380000	341.760503	-37.036287	 0.980030	 0.989693
     492	000219346326_00_04	0.039	   200	  1.500	1411.11	  0.426	 4	219346326	       	 7122.00	  6.810	   136.082840	 3.631930	 1.583950	  -3.701280	  19.073600	 74.873570	-49.458099	 3.185060	 0.049022
     493	000032150630_01_03	0.039	 27050	  2.031	1386.15	  1.492	 3	 32150630	       	 4323.00	 11.793	             	 4.571990	 0.675639	  37.421300	  35.834500	 59.244123	-68.626117	 0.704821	 1.929650
     494	000177352893_00_04	0.038	 16850	  1.848	1414.82	 16.512	 4	177352893	       	 3246.00	 12.642	             	         	         	           	           	103.975604	-77.369408	         	
     495	000260304296_01_02	0.038	  1070	  2.230	1356.55	  8.010	 2	260304296	       	 6725.00	  9.093	   177.605865	 4.195320	 1.432040	   6.012870	  -8.519020	 94.615669	-57.013569	 1.583180	 0.360881
     496	000220478846_01_99	0.038	  1150	  1.121	1325.35	  0.319	99	220478846	       	 3665.00	 12.748	             	         	         	  66.021800	   0.865652	 75.889013	-56.511754	         	
     497	000198003939_00_02	0.038	  1460	 11.430	1356.17	  8.595	 2	198003939	       	 3357.00	 11.686	             	 4.934530	 0.309000	 -75.730000	 -76.290000	 59.805500	-59.667500	 0.314000	 9.980900
     498	000009146275_00_02	0.038	180050	  7.022	1363.48	 10.154	 2	  9146275	       	 6585.00	  8.309	   239.894409	 3.587630	 1.370910	   9.302880	  15.720600	351.535929	-19.373207	 3.118210	 0.045216
     499	000143822655_00_01	0.038	  7540	  1.093	1336.97	 11.966	 1	143822655	       	 6127.00	  8.492	    87.388290	 4.367910	 1.157960	 -44.305200	  28.091700	330.813766	-48.270180	 1.167100	 0.728399
     500	000422677298_01_04	0.037	  3250	  8.524	1417.12	 13.333	 4	422677298	       	 3227.00	  9.660	    16.548769	 4.616700	 0.693000	  54.790000	 278.370000	 29.802500	  3.519800	 0.678000	 2.223540
     501	000219239945_00_03	0.037	   930	  4.074	1389.36	 13.711	 3	219239945	       	 5837.00	 10.917	   232.111221	 4.377130	 1.052410	  36.064800	  41.151300	 64.521351	-53.801443	 1.100890	 0.788775
     502	000220473309_00_02	0.037	  3290	  5.100	1359.96	 13.968	 2	220473309	       	 3874.00	  8.319	    22.987845	 4.712770	 0.624000	  74.137700	  35.303800	 75.196400	-57.257100	 0.576000	 3.265260
     503	000349832824_04_99	0.037	 38360	  2.632	1325.41	  1.041	99	349832824	 -0.672	 6180.43	 10.228	   168.534000	 4.396320	 1.001818	  16.400000	   2.900000	113.647604	-64.944710	 1.058750	 0.844139
     504	000231074032_00_99	0.036	   320	  5.073	1349.25	 27.671	99	231074032	  0.300	 5768.00	  7.043	    51.217964	 4.280000	 1.050950	 420.930000	 212.600000	 67.546704	-67.877534	 1.503520	 0.309211
     505	000051912829_01_01	0.036	   680	  1.439	1325.48	  0.835	 1	 51912829	       	 6082.00	  9.481	   270.411041	 3.776540	 1.138990	  16.143100	  22.679100	 14.298400	-67.496272	 2.286680	 0.095258
     506	000154842944_01_02	0.036	   480	  1.183	1354.13	  0.262	 2	154842944	       	 7114.00	  7.621	   109.953789	         	 1.593120	  -0.358194	 -23.567400	345.794689	-31.142860	 1.732950	 0.306119
     507	000167121012_01_99	0.036	   980	  1.168	1366.65	 14.497	99	167121012	       	 3046.00	  5.330	   931.895264	         	         	   8.898430	   8.697920	 95.993045	-68.600888	         	
     508	000220567625_04_99	0.036	  1740	  6.887	1335.01	 55.160	99	220567625	       	 6209.74	  7.341	   126.519020	         	 1.176300	  38.948000	 -23.508600	 46.209107	-65.184706	 2.792150	 0.054038
     509	000278956474_02_02	0.036	 14900	  3.272	1356.22	  5.675	 2	278956474	       	 5710.00	 12.887	   547.059000	 4.358100	 1.017782	  -2.550810	   1.698810	101.421833	-57.138103	 1.106600	 0.751074
     510	000214913775_03_01	0.036	  2000	  4.596	1332.72	 12.395	 1	214913775	       	 3498.00	  9.918	    33.207355	 4.856190	 0.466000	-232.000000	 740.000000	342.072400	-36.789800	 0.422000	 6.200810
     511	000349832824_01_99	0.036	 38120	  2.634	1325.41	  1.041	99	349832824	 -0.672	 6180.43	 10.228	   168.534000	 4.396320	 1.001818	  16.400000	   2.900000	113.647604	-64.944710	 1.058750	 0.844139
     512	000149971828_00_99	0.035	   490	  4.668	1348.41	 56.219	99	149971828	       	 6321.00	  8.353	    96.079940	         	 1.298230	-122.537000	 -40.631100	 90.079247	-61.998743	 1.359450	 0.516728
     513	000241484680_00_03	0.035	   930	  1.268	1390.27	 12.470	 3	241484680	       	        	  5.478	   267.810100	         	         	 -45.993800	   7.979820	 25.193159	 -2.621873	         	
     514	000294273900_01_03	0.035	  1000	  5.000	1390.09	 12.718	 3	294273900	       	 6770.00	  8.868	   157.449371	 4.116420	 1.450530	 -19.985300	  29.735900	108.710955	-59.267834	 1.744880	 0.273042
     515	000197933923_01_04	0.035	515930	  1.000	1411.18	  0.490	 4	197933923	       	 6252.00	  7.854	   163.952438	         	 1.130810	 -11.957900	 -29.755700	 59.391553	-54.357362	 2.669370	 0.059452
     516	000201789285_03_99	0.035	 18850	  0.578	1354.31	  0.303	99	201789285	       	        	 14.057	             	         	         	           	           	 33.888688	-56.454884	         	
     517	000234340131_01_02	0.035	134770	  1.000	1354.34	  0.378	 2	234340131	       	 5751.00	 17.076	             	         	         	   4.264740	  28.308900	 37.713113	-68.701584	         	
     518	000253922296_01_01	0.035	   970	  3.667	1326.21	  3.143	 1	253922296	       	 5946.00	  9.908	   319.651000	 3.754860	 1.087070	  11.023700	 -17.561500	338.126203	-31.244232	 2.290420	 0.090472
     519	000141306732_00_04	0.034	  1020	  6.325	1417.06	 13.397	 4	141306732	 -0.085	 5225.52	  8.135	    40.519295	 4.400000	 0.914797	 -82.870900	 282.227000	 45.071379	 -9.039899	 0.863544	 1.420600
     520	000348900258_01_02	0.034	   340	  0.396	1354.17	  0.259	 2	348900258	       	 7328.00	  9.284	   243.111755	 4.183330	 1.660670	  24.664200	  -0.926538	106.437880	-60.573196	 1.728590	 0.321520
     521	000231020638_00_02	0.034	  8940	  2.801	1364.61	 13.410	 2	231020638	       	 3283.00	 11.109	             	         	         	 -24.146600	  94.290500	 27.737039	-58.734231	         	
     522	000279198595_00_04	0.033	  5030	  3.341	1416.97	 13.540	 4	279198595	       	 6073.00	  9.459	   136.416800	 4.331370	 1.135290	 -17.960400	 -37.322600	 51.353521	 -1.157710	 1.205260	 0.648432
     523	000349371337_00_99	0.033	  2840	  5.934	1349.43	 53.432	99	349371337	       	 5616.00	 11.446	   205.539841	 4.603910	 0.994062	 -10.214500	 -13.568100	110.059394	-62.041283	 0.824073	 1.776300
     524	000279201188_00_04	0.033	   650	  2.695	1417.11	 14.471	 4	279201188	 -0.180	 7816.00	  9.116	   240.966751	 3.860000	 2.036290	   1.866100	   7.209090	 51.617447	 -1.802281	 1.815440	 0.340325
     525	000279615427_00_02	0.033	  1610	  2.947	1355.40	 15.357	 2	279615427	       	 3993.00	 10.163	    57.258780	 4.676720	 0.674000	 310.920000	 -51.610000	106.460600	-58.809100	 0.624000	 2.774000
     526	000038396965_00_03	0.032	   240	  4.241	1390.17	 12.517	 3	 38396965	       	 3361.00	  2.345	   150.375931	         	         	  37.000000	   1.700000	 60.224175	-62.159233	         	
     527	000141484981_03_99	0.032	   240	  1.197	1325.36	  0.337	99	141484981	       	 8130.00	  9.122	   216.195435	 4.363430	 1.980990	   5.169500	  -1.902270	 87.292704	-73.616033	 1.534410	 0.548350
     528	000002761472_00_02	0.032	 22140	  5.000	1358.45	 19.662	 2	  2761472	       	 3050.00	 12.546	             	 5.093330	 0.148000	-146.480000	 223.590000	356.580100	-11.945300	 0.181000	24.958900
     529	000270345114_01_04	0.031	   690	  1.310	1412.29	 21.278	 4	270345114	       	        	  5.416	   564.971741	         	         	  10.600000	  13.500000	 31.701292	  1.442080	         	
     530	000089545255_00_02	0.030	  2610	  3.962	1363.03	  9.510	 2	 89545255	       	 6309.00	  9.873	   187.503387	 4.334580	 1.240650	   4.958790	  30.151800	358.074354	-18.137193	 1.255300	 0.627201
     531	000295071039_08_99	0.030	   330	  4.965	1339.66	 31.572	99	295071039	       	 3495.00	  4.701	   454.523800	         	         	   6.645610	  -4.863380	 72.683716	-69.831433	         	
     532	000214428425_00_01	0.029	 13520	  2.347	1329.17	 19.178	 1	214428425	       	 6529.95	  7.794	    96.871060	         	 1.308230	   1.291770	 -82.439400	339.762157	-37.042740	 1.575120	 0.334767
     533	000025153167_01_99	0.028	  3640	  4.358	1325.33	  0.747	99	 25153167	       	 3000.00	 13.549	             	         	         	  83.880400	  19.466600	 63.075041	-70.166369	         	
     534	000453828066_02_04	0.028	  5770	  6.782	1417.04	 16.493	 4	453828066	       	 6545.99	  8.496	   135.886780	         	 1.466580	  -6.746150	  12.053100	 53.364883	  0.119663	 1.660770	 0.320168
     535	000237915523_00_03	0.028	 26050	158.922	1389.02	 13.244	 3	237915523	       	 5780.00	  8.949	   107.909088	 4.212520	 1.036300	 139.942000	  91.540300	 56.185547	-61.098292	 1.320380	 0.450183
     536	000471015740_01_99	0.028	 10340	  3.209	1349.29	 55.482	99	471015740	       	 3784.00	 10.328	             	 4.900160	 0.390000	           	           	 73.990000	-61.162800	 0.367000	 7.889810
     537	000028077424_01_03	0.028	  1770	  2.358	1388.52	 10.896	 3	 28077424	       	 5963.00	  9.537	   166.395279	 4.175900	 1.093040	  -3.363030	  12.911200	 13.582866	-21.932440	 1.414440	 0.386262
     538	000149473467_01_99	0.027	     0	  0.500	1325.83	  1.095	99	149473467	       	 6331.00	  9.247	             	 3.968620	 1.251060	  -3.090540	 -14.000600	 85.270489	-61.857839	 1.921080	 0.176458
     539	000425907353_00_99	0.027	   170	  4.416	1329.09	 19.855	99	425907353	       	 3432.00	  5.210	   401.939667	         	         	 -44.962600	  15.827600	  2.422322	-63.589784	         	
     540	000220433363_00_03	0.027	  5210	  5.357	1389.26	 11.251	 3	220433363	       	 3509.00	  8.591	    17.077219	 4.852430	 0.473000	  75.868500	 126.784000	 73.380000	-55.860300	 0.427000	 6.075440
     541	000069841801_00_02	0.026	 10210	  3.023	1359.67	 11.516	 2	 69841801	       	31000.00	 11.942	   557.025000	 5.599980	 0.470000	 -15.107500	  37.419500	338.111834	-20.321114	 0.180000	80.589900
     542	000293345927_01_99	0.026	  1560	  1.482	1325.64	  0.540	99	293345927	       	 6150.00	 10.005	   464.397827	 3.526490	 1.167930	  30.817700	   2.923400	 98.962907	-61.103089	 3.088010	 0.039663
     543	000434101713_01_02	0.026	  3070	  4.847	1355.13	 24.587	 2	434101713	       	 3754.00	  8.687	    24.029790	 4.754610	 0.560000	 -81.221900	 139.427000	353.128600	-12.264300	 0.520000	 3.982700
     544	000370227780_00_99	0.026	   450	  2.034	1348.59	 44.195	99	370227780	       	 2942.00	  5.338	             	         	         	  20.600000	 -10.300000	 85.671146	-75.250565	         	
     545	000278956474_02_01	0.026	  8000	  5.215	1330.67	  5.499	 1	278956474	       	 5710.00	 12.887	   547.059000	 4.358100	 1.017782	  -2.550810	   1.698810	101.421833	-57.138103	 1.106600	 0.751074
     546	000139148616_01_01	0.026	   360	  1.627	1329.19	  8.109	 1	139148616	       	 6825.97	  7.361	    92.745450	         	 1.455380	 -47.143700	  76.262800	344.492963	-45.158306	 1.722990	 0.284530
     547	000445924091_00_04	0.026	 40750	  1.706	1411.07	  0.232	 4	445924091	       	 6416.00	 11.247	   413.738000	 4.235340	 1.291551	   1.335990	 -12.261100	 47.844564	  9.183949	 1.435820	 0.436327
     548	000293345927_01_01	0.025	  1650	  1.484	1325.64	  0.540	 1	293345927	       	 6150.00	 10.005	   464.397827	 3.526490	 1.167930	  30.817700	   2.923400	 98.962907	-61.103089	 3.088010	 0.039663
     549	000289625050_00_02	0.024	  1840	  1.188	1359.08	 12.075	 2	289625050	       	        	  4.472	   413.223100	         	         	 -47.000000	  15.000000	  2.139567	-17.578167	         	
     550	000141126559_01_04	0.024	 24670	  0.488	1411.55	  0.777	 4	141126559	       	 7427.00	 10.640	   467.635000	 4.136430	 1.699115	   1.838670	   7.728510	 80.556139	-71.938430	 1.845480	 0.270329
     551	000220557560_05_99	0.024	 10150	  1.594	1351.64	 35.701	99	220557560	       	 3170.00	 11.907	             	         	         	           	           	 44.361777	-63.691494	         	
     552	000406276109_01_01	0.023	 74450	  1.879	1330.64	  7.548	 1	406276109	       	 3215.00	 13.811	   109.108139	 5.010670	 0.226000	 -66.080000	 220.030000	325.646800	-64.215800	 0.246000	15.181100
     553	000273792220_05_01	0.023	   630	  0.830	1329.11	  5.883	 1	273792220	       	 5892.00	  7.452	    66.024030	         	 1.077920	  63.219400	  57.765000	 30.550400	-62.592034	 1.523460	 0.304855
     554	000369993181_01_02	0.022	 14320	  0.860	1354.25	  0.288	 2	369993181	       	31000.00	 15.068	             	 5.599980	 0.470000	           	           	 37.909124	-61.874538	 0.180000	80.589900
     555	000404768019_00_01	0.022	  4810	  3.110	1328.70	 15.660	 1	404768019	       	 5358.00	  9.502	    88.821130	 0.703519	 0.926996	  32.281900	  19.999100	 84.643714	-68.885169	70.130000	 1.004200
     556	000150187916_01_99	0.022	   840	  0.700	1325.79	  1.116	99	150187916	       	 6178.60	  7.787	    87.663160	         	 1.141890	  79.394100	  34.542400	 93.714120	-62.283981	 1.633680	 0.261893
     557	000097410911_00_01	0.022	  1840	  3.287	1328.71	 19.895	 1	 97410911	       	 5447.00	 10.426	   174.630000	 4.410300	 0.950760	 -20.500000	  13.500000	332.925942	-34.541556	 1.007160	 0.930620
     558	000349832824_03_04	0.022	  1160	  0.915	1411.11	  0.347	 4	349832824	 -0.672	 6180.43	 10.228	   168.534000	 4.396320	 1.001818	  16.400000	   2.900000	113.647604	-64.944710	 1.058750	 0.844139
     559	000150323334_00_99	0.021	   350	  1.488	1325.51	  0.474	99	150323334	       	 3780.00	 11.684	             	 4.680050	 0.573638	-156.108000	 -18.149200	 95.883782	-61.538429	 0.580408	 2.933860
     560	000150361803_00_99	0.021	   220	  1.022	1325.47	  0.269	99	150361803	 -0.293	 5651.40	 10.695	   193.718000	 4.304010	 0.984704	  -4.100000	  29.400000	 96.349652	-64.387353	 1.152030	 0.644047
     561	000188579557_00_02	0.021	136780	  2.755	1363.76	 13.563	 2	188579557	       	 4938.00	 10.051	    95.545510	 4.458880	 0.811917	 -96.664600	 -70.698800	343.381866	-17.251978	 0.880100	 1.191010
     562	000167602738_01_02	0.020	   340	  1.033	1354.26	  0.354	 2	167602738	       	 6856.00	  9.755	   246.124054	 4.204310	 1.484630	  -8.224800	  12.026000	101.845414	-61.215029	 1.595390	 0.365610
     563	000149989242_01_99	0.020	   440	  0.999	1325.35	  0.321	99	149989242	       	 7359.00	  9.019	   156.046100	 4.471430	 1.672590	 -15.692300	   0.850216	 90.622248	-61.713216	 1.245070	 0.866579
